user_id,tipo_usuario,timestamp,valor_brl,wallet_destino,hora,eh_fracionamento,data,acima_limite_bcb,madrugada,c1_flag,c1_razoes,wallets_unicas,data_ts,n_transacoes_dia,data_com_lag,irf_contexto,entropia_wallets,c2_score_anomalia,c2_classificacao,c3_prompt_llm,c3_resposta_llm_bruta,c3_veredito,c3_justificativa,c3_rascunho_coaf,c1_flag_int,score_final,alerta_final,explicacao_xai
INSTITUCIONAL_002,B_institucional_monitorar,2024-11-24 07:40:00,478630.76,0x72B5C4,7,False,2024-11-24,True,False,True,R1:acima_limite_bcb|R2:volume_30d_acima_50k,1,2024-11-24,1,2024-11-10,25.51,2.295901269214299,29.2,normal,,,,,,1,33.5,VERDE,Transação alinhada ao perfil histórico do cliente.
INSTITUCIONAL_003,B_institucional_monitorar,2024-11-24 08:46:00,425775.74,0xE8B2C6,8,False,2024-11-24,True,False,True,R1:acima_limite_bcb|R2:volume_30d_acima_50k,1,2024-11-24,1,2024-11-10,25.51,2.3115013638010686,9.2,normal,,,,,,1,21.5,VERDE,Transação alinhada ao perfil histórico do cliente.
INSTITUCIONAL_001,B_institucional_monitorar,2024-11-24 13:38:00,405230.08,0x500518,13,False,2024-11-24,True,False,True,R1:acima_limite_bcb|R2:volume_30d_acima_50k,1,2024-11-24,1,2024-11-10,25.51,1.5807920249573275,31.0,normal,,,,,,1,34.6,VERDE,Transação alinhada ao perfil histórico do cliente.
INSTITUCIONAL_013,B_institucional_monitorar,2024-11-24 13:38:00,390663.51,0x815538,13,False,2024-11-24,True,False,True,R1:acima_limite_bcb|R2:volume_30d_acima_50k,1,2024-11-24,1,2024-11-10,25.51,2.311726964290349,3.6,normal,,,,,,1,18.2,VERDE,Transação alinhada ao perfil histórico do cliente.
POUPADOR_0036,A_poupador_legitimo,2024-11-24 15:14:00,1005.64,0xA36874,15,False,2024-11-24,False,False,False,,1,2024-11-24,1,2024-11-10,25.51,-1.4426951595367387e-09,12.2,normal,,,,,,0,7.3,VERDE,Transação alinhada ao perfil histórico do cliente.
POUPADOR_0077,A_poupador_legitimo,2024-11-24 16:58:00,1706.4,0xD0E80B,16,False,2024-11-24,False,False,False,,1,2024-11-24,1,2024-11-10,25.51,-1.4426951595367387e-09,1.9,normal,,,,,,0,1.1,VERDE,Transação alinhada ao perfil histórico do cliente.
POUPADOR_0093,A_poupador_legitimo,2024-11-24 18:53:00,2358.94,0xECA074,18,False,2024-11-24,False,False,False,,1,2024-11-24,1,2024-11-10,25.51,-1.4426951595367387e-09,0.3,normal,,,,,,0,0.2,VERDE,Transação alinhada ao perfil histórico do cliente.
SUSPEITO_006,C_suspeito_fracionamento,2024-11-25 02:13:00,8568.08,0x8BBC87,2,True,2024-11-25,False,True,True,R4:fracionamento_suspeito|R5:madrugada_valor_alto,2,2024-11-25,2,2024-11-11,53.44,5.076069722597204,100.0,suspeito,,,,,,1,76.0,VERMELHO,Regras BCB Violadas (R4:fracionamento_suspeito|R5:madrugada_valor_alto) | Padrão fortemente anômalo (Isolation Forest > 70)
SUSPEITO_006,C_suspeito_fracionamento,2024-11-25 02:42:00,9366.67,0x5968FC,2,True,2024-11-25,False,True,True,R4:fracionamento_suspeito|R5:madrugada_valor_alto,2,2024-11-25,2,2024-11-11,53.44,5.076069722597204,99.3,suspeito,,,,,,1,75.6,VERMELHO,Regras BCB Violadas (R4:fracionamento_suspeito|R5:madrugada_valor_alto) | Padrão fortemente anômalo (Isolation Forest > 70)
SUSPEITO_007,C_suspeito_fracionamento,2024-11-25 03:21:00,9111.11,0x52881E,3,True,2024-11-25,False,True,True,R2:volume_30d_acima_50k|R4:fracionamento_suspeito|R5:madrugada_valor_alto,5,2024-11-25,5,2024-11-11,53.44,4.902099602191403,96.2,suspeito,,,,,,1,73.7,VERMELHO,Regras BCB Violadas (R2:volume_30d_acima_50k|R4:fracionamento_suspeito|R5:madrugada_valor_alto) | Padrão fortemente anômalo (Isolation Forest > 70) | Risco de Smurfing: Transferência diluída em 5 wallets
SUSPEITO_007,C_suspeito_fracionamento,2024-11-25 03:39:00,8681.84,0xD8BA5A,3,True,2024-11-25,False,True,True,R2:volume_30d_acima_50k|R4:fracionamento_suspeito|R5:madrugada_valor_alto,5,2024-11-25,5,2024-11-11,53.44,4.902099602191403,100.0,suspeito,,,,,,1,76.0,VERMELHO,Regras BCB Violadas (R2:volume_30d_acima_50k|R4:fracionamento_suspeito|R5:madrugada_valor_alto) | Padrão fortemente anômalo (Isolation Forest > 70) | Risco de Smurfing: Transferência diluída em 5 wallets
SUSPEITO_007,C_suspeito_fracionamento,2024-11-25 03:41:00,9236.01,0x2FCEC0,3,True,2024-11-25,False,True,True,R2:volume_30d_acima_50k|R4:fracionamento_suspeito|R5:madrugada_valor_alto,5,2024-11-25,5,2024-11-11,53.44,4.902099602191403,95.4,suspeito,,,,,,1,73.2,VERMELHO,Regras BCB Violadas (R2:volume_30d_acima_50k|R4:fracionamento_suspeito|R5:madrugada_valor_alto) | Padrão fortemente anômalo (Isolation Forest > 70) | Risco de Smurfing: Transferência diluída em 5 wallets
SUSPEITO_004,C_suspeito_fracionamento,2024-11-25 03:52:00,9025.14,0xC74D51,3,False,2024-11-25,False,True,True,R2:volume_30d_acima_50k|R4:fracionamento_suspeito|R5:madrugada_valor_alto,1,2024-11-25,1,2024-11-11,53.44,5.029514604184515,100.0,suspeito,,,,,,1,76.0,VERMELHO,Regras BCB Violadas (R2:volume_30d_acima_50k|R4:fracionamento_suspeito|R5:madrugada_valor_alto) | Padrão fortemente anômalo (Isolation Forest > 70)
SUSPEITO_007,C_suspeito_fracionamento,2024-11-25 04:06:00,9206.41,0x9EFEC8,4,True,2024-11-25,False,True,True,R2:volume_30d_acima_50k|R4:fracionamento_suspeito|R5:madrugada_valor_alto,5,2024-11-25,5,2024-11-11,53.44,4.902099602191403,95.7,suspeito,,,,,,1,73.4,VERMELHO,Regras BCB Violadas (R2:volume_30d_acima_50k|R4:fracionamento_suspeito|R5:madrugada_valor_alto) | Padrão fortemente anômalo (Isolation Forest > 70) | Risco de Smurfing: Transferência diluída em 5 wallets
SUSPEITO_007,C_suspeito_fracionamento,2024-11-25 04:25:00,8927.82,0x9D55EB,4,True,2024-11-25,False,True,True,R2:volume_30d_acima_50k|R4:fracionamento_suspeito|R5:madrugada_valor_alto,5,2024-11-25,5,2024-11-11,53.44,4.902099602191403,98.2,suspeito,,,,,,1,74.9,VERMELHO,Regras BCB Violadas (R2:volume_30d_acima_50k|R4:fracionamento_suspeito|R5:madrugada_valor_alto) | Padrão fortemente anômalo (Isolation Forest > 70) | Risco de Smurfing: Transferência diluída em 5 wallets
INSTITUCIONAL_000,B_institucional_monitorar,2024-11-25 09:18:00,483791.33,0x825B2E,9,False,2024-11-25,True,False,True,R1:acima_limite_bcb|R2:volume_30d_acima_50k,2,2024-11-25,2,2024-11-11,53.44,2.545147450049116,100.0,suspeito,,,,,,1,76.0,VERMELHO,Regras BCB Violadas (R1:acima_limite_bcb|R2:volume_30d_acima_50k) | Padrão fortemente anômalo (Isolation Forest > 70)
INSTITUCIONAL_011,B_institucional_monitorar,2024-11-25 09:24:00,368168.67,0xA6B175,9,False,2024-11-25,True,False,True,R1:acima_limite_bcb|R2:volume_30d_acima_50k,1,2024-11-25,1,2024-11-11,53.44,1.5814282635755266,93.6,suspeito,,,,,,1,72.2,VERMELHO,Regras BCB Violadas (R1:acima_limite_bcb|R2:volume_30d_acima_50k) | Padrão fortemente anômalo (Isolation Forest > 70)
INSTITUCIONAL_004,B_institucional_monitorar,2024-11-25 10:25:00,135635.09,0x3E7A76,10,False,2024-11-25,True,False,True,R1:acima_limite_bcb|R2:volume_30d_acima_50k,1,2024-11-25,1,2024-11-11,53.44,2.7966442485648515,90.1,suspeito,,,,,,1,70.1,VERMELHO,Regras BCB Violadas (R1:acima_limite_bcb|R2:volume_30d_acima_50k) | Padrão fortemente anômalo (Isolation Forest > 70)
INSTITUCIONAL_000,B_institucional_monitorar,2024-11-25 11:09:00,492838.44,0x885662,11,False,2024-11-25,True,False,True,R1:acima_limite_bcb|R2:volume_30d_acima_50k,2,2024-11-25,2,2024-11-11,53.44,2.545147450049116,100.0,suspeito,,,,,,1,76.0,VERMELHO,Regras BCB Violadas (R1:acima_limite_bcb|R2:volume_30d_acima_50k) | Padrão fortemente anômalo (Isolation Forest > 70)
INSTITUCIONAL_008,B_institucional_monitorar,2024-11-26 07:22:00,336572.65,0xA2B291,7,False,2024-11-26,True,False,True,R1:acima_limite_bcb|R2:volume_30d_acima_50k,3,2024-11-26,3,2024-11-12,29.68,2.7952888577868493,78.5,suspeito,,,,,,1,63.1,AMARELO,Regras BCB Violadas (R1:acima_limite_bcb|R2:volume_30d_acima_50k) | Padrão fortemente anômalo (Isolation Forest > 70)
INSTITUCIONAL_001,B_institucional_monitorar,2024-11-26 08:54:00,407484.3,0x22C841,8,False,2024-11-26,True,False,True,R1:acima_limite_bcb|R2:volume_30d_acima_50k,1,2024-11-26,1,2024-11-12,29.68,1.5807920249573275,33.1,normal,,,,,,1,35.9,VERDE,Transação alinhada ao perfil histórico do cliente.
INSTITUCIONAL_006,B_institucional_monitorar,2024-11-26 09:43:00,173453.27,0xD89318,9,False,2024-11-26,True,False,True,R1:acima_limite_bcb|R2:volume_30d_acima_50k,1,2024-11-26,1,2024-11-12,29.68,2.3004824644697885,20.7,normal,,,,,,1,28.4,VERDE,Transação alinhada ao perfil histórico do cliente.
INSTITUCIONAL_007,B_institucional_monitorar,2024-11-26 09:45:00,427708.19,0xA87829,9,False,2024-11-26,True,False,True,R1:acima_limite_bcb|R2:volume_30d_acima_50k,1,2024-11-26,1,2024-11-12,29.68,2.7786859945438245,27.6,normal,,,,,,1,32.6,VERDE,Transação alinhada ao perfil histórico do cliente.
INSTITUCIONAL_008,B_institucional_monitorar,2024-11-26 10:23:00,326184.79,0xA9242D,10,False,2024-11-26,True,False,True,R1:acima_limite_bcb|R2:volume_30d_acima_50k,3,2024-11-26,3,2024-11-12,29.68,2.7952888577868493,78.7,suspeito,,,,,,1,63.2,AMARELO,Regras BCB Violadas (R1:acima_limite_bcb|R2:volume_30d_acima_50k) | Padrão fortemente anômalo (Isolation Forest > 70)
INSTITUCIONAL_005,B_institucional_monitorar,2024-11-26 10:46:00,312904.08,0xCF8791,10,False,2024-11-26,True,False,True,R1:acima_limite_bcb|R2:volume_30d_acima_50k,1,2024-11-26,1,2024-11-12,29.68,2.791081679435229,14.2,normal,,,,,,1,24.5,VERDE,Transação alinhada ao perfil histórico do cliente.
INSTITUCIONAL_000,B_institucional_monitorar,2024-11-26 11:01:00,493848.82,0x825B2E,11,False,2024-11-26,True,False,True,R1:acima_limite_bcb|R2:volume_30d_acima_50k,2,2024-11-26,2,2024-11-12,29.68,2.545147450049116,65.1,cinza,"Voce e um especialista em compliance de ativos digitais e regulacao BCB.
Analise a seguinte transacao de stablecoin e determine se e suspeita:

TRANSACAO:
- User ID: INSTITUCIONAL_000
- Valor: R$ 493,848.82
- Frequencia hoje: 2 transacoes
- Entropia de Wallets: 2.55 (Alta = Smurfing suspeito)
- Score ML (Isolation Forest): 65.1/100
- Flags BCB ativas: R1:acima_limite_bcb|R2:volume_30d_acima_50k
- IRF (Indice de Risco Fiscal no dia): 29.68/100

Com base nas Resolucoes BCB 519-521/2026, essa transacao representa
risco de evasao de divisas ou lavagem de dinheiro?

Responda com: SUSPEITA / NORMAL / REQUER_INVESTIGACAO e justifique em 2 linhas.",,FALLBACK,Julgamento LLM desabilitado — analise manual requerida,,1,55.1,AMARELO,Regras BCB Violadas (R1:acima_limite_bcb|R2:volume_30d_acima_50k) | Desvio comportamental moderado (Isolation Forest > 40)
INSTITUCIONAL_008,B_institucional_monitorar,2024-11-26 13:07:00,340731.67,0x449BD9,13,False,2024-11-26,True,False,True,R1:acima_limite_bcb|R2:volume_30d_acima_50k,3,2024-11-26,3,2024-11-12,29.68,2.7952888577868493,79.1,suspeito,,,,,,1,63.5,AMARELO,Regras BCB Violadas (R1:acima_limite_bcb|R2:volume_30d_acima_50k) | Padrão fortemente anômalo (Isolation Forest > 70)
INSTITUCIONAL_000,B_institucional_monitorar,2024-11-26 13:49:00,467658.21,0x1CD091,13,False,2024-11-26,True,False,True,R1:acima_limite_bcb|R2:volume_30d_acima_50k,2,2024-11-26,2,2024-11-12,29.68,2.545147450049116,57.8,cinza,"Voce e um especialista em compliance de ativos digitais e regulacao BCB.
Analise a seguinte transacao de stablecoin e determine se e suspeita:

TRANSACAO:
- User ID: INSTITUCIONAL_000
- Valor: R$ 467,658.21
- Frequencia hoje: 2 transacoes
- Entropia de Wallets: 2.55 (Alta = Smurfing suspeito)
- Score ML (Isolation Forest): 57.8/100
- Flags BCB ativas: R1:acima_limite_bcb|R2:volume_30d_acima_50k
- IRF (Indice de Risco Fiscal no dia): 29.68/100

Com base nas Resolucoes BCB 519-521/2026, essa transacao representa
risco de evasao de divisas ou lavagem de dinheiro?

Responda com: SUSPEITA / NORMAL / REQUER_INVESTIGACAO e justifique em 2 linhas.",,FALLBACK,Julgamento LLM desabilitado — analise manual requerida,,1,50.7,AMARELO,Regras BCB Violadas (R1:acima_limite_bcb|R2:volume_30d_acima_50k) | Desvio comportamental moderado (Isolation Forest > 40)
POUPADOR_0029,A_poupador_legitimo,2024-11-26 14:59:00,2722.42,0xCB8CB9,14,False,2024-11-26,False,False,False,,1,2024-11-26,1,2024-11-12,29.68,-1.4426951595367387e-09,2.0,normal,,,,,,0,1.2,VERDE,Transação alinhada ao perfil histórico do cliente.
POUPADOR_0056,A_poupador_legitimo,2024-11-26 19:35:00,2199.88,0xF0A66B,19,False,2024-11-26,False,False,False,,1,2024-11-26,1,2024-11-12,29.68,-1.4426951595367387e-09,0.9,normal,,,,,,0,0.5,VERDE,Transação alinhada ao perfil histórico do cliente.
POUPADOR_0001,A_poupador_legitimo,2024-11-26 20:11:00,3038.04,0x306F57,20,False,2024-11-26,False,False,False,,1,2024-11-26,1,2024-11-12,29.68,-1.4426951595367387e-09,6.7,normal,,,,,,0,4.0,VERDE,Transação alinhada ao perfil histórico do cliente.
SUSPEITO_003,C_suspeito_fracionamento,2024-11-27 00:10:00,9376.33,0xAA63F8,0,True,2024-11-27,False,True,True,R4:fracionamento_suspeito|R5:madrugada_valor_alto,3,2024-11-27,4,2024-11-13,30.8,4.827264978543926,26.1,normal,,,,,,1,31.7,VERDE,Transação alinhada ao perfil histórico do cliente.
SUSPEITO_003,C_suspeito_fracionamento,2024-11-27 00:21:00,9202.31,0x8C2F69,0,True,2024-11-27,False,True,True,R2:volume_30d_acima_50k|R4:fracionamento_suspeito|R5:madrugada_valor_alto,3,2024-11-27,4,2024-11-13,30.8,4.827264978543926,25.4,normal,,,,,,1,31.2,VERDE,Transação alinhada ao perfil histórico do cliente.
SUSPEITO_003,C_suspeito_fracionamento,2024-11-27 00:38:00,8543.42,0xAA63F8,0,True,2024-11-27,False,True,True,R2:volume_30d_acima_50k|R4:fracionamento_suspeito|R5:madrugada_valor_alto,3,2024-11-27,4,2024-11-13,30.8,4.827264978543926,44.8,cinza,"Voce e um especialista em compliance de ativos digitais e regulacao BCB.
Analise a seguinte transacao de stablecoin e determine se e suspeita:

TRANSACAO:
- User ID: SUSPEITO_003
- Valor: R$ 8,543.42
- Frequencia hoje: 4 transacoes
- Entropia de Wallets: 4.83 (Alta = Smurfing suspeito)
- Score ML (Isolation Forest): 44.8/100
- Flags BCB ativas: R2:volume_30d_acima_50k|R4:fracionamento_suspeito|R5:madrugada_valor_alto
- IRF (Indice de Risco Fiscal no dia): 30.8/100

Com base nas Resolucoes BCB 519-521/2026, essa transacao representa
risco de evasao de divisas ou lavagem de dinheiro?

Responda com: SUSPEITA / NORMAL / REQUER_INVESTIGACAO e justifique em 2 linhas.",,FALLBACK,Julgamento LLM desabilitado — analise manual requerida,,1,42.9,AMARELO,Regras BCB Violadas (R2:volume_30d_acima_50k|R4:fracionamento_suspeito|R5:madrugada_valor_alto) | Desvio comportamental moderado (Isolation Forest > 40)
SUSPEITO_003,C_suspeito_fracionamento,2024-11-27 01:34:00,8773.3,0x86A0CD,1,True,2024-11-27,False,True,True,R2:volume_30d_acima_50k|R4:fracionamento_suspeito|R5:madrugada_valor_alto,3,2024-11-27,4,2024-11-13,30.8,4.827264978543926,32.5,normal,,,,,,1,35.5,VERDE,Transação alinhada ao perfil histórico do cliente.
INSTITUCIONAL_004,B_institucional_monitorar,2024-11-27 08:37:00,126681.91,0x7A4BA6,8,False,2024-11-27,True,False,True,R1:acima_limite_bcb|R2:volume_30d_acima_50k,1,2024-11-27,1,2024-11-13,30.8,2.7966442485648515,19.3,normal,,,,,,1,27.6,VERDE,Transação alinhada ao perfil histórico do cliente.
INSTITUCIONAL_010,B_institucional_monitorar,2024-11-27 08:44:00,198264.84,0xBB4B40,8,False,2024-11-27,True,False,True,R1:acima_limite_bcb|R2:volume_30d_acima_50k,1,2024-11-27,1,2024-11-13,30.8,1.9738290091462263,29.6,normal,,,,,,1,33.8,VERDE,Transação alinhada ao perfil histórico do cliente.
POUPADOR_0069,A_poupador_legitimo,2024-11-27 19:59:00,1442.16,0x74C295,19,False,2024-11-27,False,False,False,,1,2024-11-27,1,2024-11-13,30.8,-1.4426951595367387e-09,10.7,normal,,,,,,0,6.4,VERDE,Transação alinhada ao perfil histórico do cliente.
POUPADOR_0006,A_poupador_legitimo,2024-11-27 20:06:00,2504.06,0x43B29E,20,False,2024-11-27,False,False,False,,1,2024-11-27,1,2024-11-13,30.8,-1.4426951595367387e-09,5.6,normal,,,,,,0,3.4,VERDE,Transação alinhada ao perfil histórico do cliente.
POUPADOR_0086,A_poupador_legitimo,2024-11-27 22:30:00,1400.97,0x7D069E,22,False,2024-11-27,False,False,False,,1,2024-11-27,1,2024-11-13,30.8,-1.4426951595367387e-09,11.2,normal,,,,,,0,6.7,VERDE,Transação alinhada ao perfil histórico do cliente.
POUPADOR_0028,A_poupador_legitimo,2024-11-27 22:46:00,2067.79,0xCBA0FE,22,False,2024-11-27,False,False,False,,1,2024-11-27,1,2024-11-13,30.8,-1.4426951595367387e-09,5.8,normal,,,,,,0,3.5,VERDE,Transação alinhada ao perfil histórico do cliente.
INSTITUCIONAL_013,B_institucional_monitorar,2024-11-28 09:31:00,351129.74,0xAA9C81,9,False,2024-11-28,True,False,True,R1:acima_limite_bcb|R2:volume_30d_acima_50k,1,2024-11-28,1,2024-11-14,33.14,2.311726964290349,19.3,normal,,,,,,1,27.6,VERDE,Transação alinhada ao perfil histórico do cliente.
INSTITUCIONAL_007,B_institucional_monitorar,2024-11-28 09:44:00,399927.16,0xC10C9E,9,False,2024-11-28,True,False,True,R1:acima_limite_bcb|R2:volume_30d_acima_50k,1,2024-11-28,1,2024-11-14,33.14,2.7786859945438245,31.8,normal,,,,,,1,35.1,VERDE,Transação alinhada ao perfil histórico do cliente.
INSTITUCIONAL_012,B_institucional_monitorar,2024-11-28 11:59:00,272597.07,0x30B31A,11,False,2024-11-28,True,False,True,R1:acima_limite_bcb|R2:volume_30d_acima_50k,1,2024-11-28,1,2024-11-14,33.14,2.5568030426495447,28.5,normal,,,,,,1,33.1,VERDE,Transação alinhada ao perfil histórico do cliente.
INSTITUCIONAL_014,B_institucional_monitorar,2024-11-28 11:59:00,147770.35,0x147288,11,False,2024-11-28,True,False,True,R1:acima_limite_bcb|R2:volume_30d_acima_50k,1,2024-11-28,1,2024-11-14,33.14,2.766371420026039,30.2,normal,,,,,,1,34.1,VERDE,Transação alinhada ao perfil histórico do cliente.
POUPADOR_0041,A_poupador_legitimo,2024-11-28 19:57:00,3130.49,0xFFFCAA,19,False,2024-11-28,False,False,False,,1,2024-11-28,1,2024-11-14,33.14,-1.4426951595367387e-09,18.8,normal,,,,,,0,11.3,VERDE,Transação alinhada ao perfil histórico do cliente.
POUPADOR_0034,A_poupador_legitimo,2024-11-28 20:49:00,2360.97,0x32EEDE,20,False,2024-11-28,False,False,False,,1,2024-11-28,1,2024-11-14,33.14,-1.4426951595367387e-09,9.7,normal,,,,,,0,5.8,VERDE,Transação alinhada ao perfil histórico do cliente.
POUPADOR_0047,A_poupador_legitimo,2024-11-28 21:13:00,2368.64,0x2873D5,21,False,2024-11-28,False,False,False,,1,2024-11-28,1,2024-11-14,33.14,-1.4426951595367387e-09,9.9,normal,,,,,,0,5.9,VERDE,Transação alinhada ao perfil histórico do cliente.
SUSPEITO_008,C_suspeito_fracionamento,2024-11-29 01:33:00,9008.4,0xE71B76,1,False,2024-11-29,False,True,True,R2:volume_30d_acima_50k|R4:fracionamento_suspeito|R5:madrugada_valor_alto,1,2024-11-29,1,2024-11-15,31.9,3.9161950598074506,49.5,cinza,"Voce e um especialista em compliance de ativos digitais e regulacao BCB.
Analise a seguinte transacao de stablecoin e determine se e suspeita:

TRANSACAO:
- User ID: SUSPEITO_008
- Valor: R$ 9,008.40
- Frequencia hoje: 1 transacoes
- Entropia de Wallets: 3.92 (Alta = Smurfing suspeito)
- Score ML (Isolation Forest): 49.5/100
- Flags BCB ativas: R2:volume_30d_acima_50k|R4:fracionamento_suspeito|R5:madrugada_valor_alto
- IRF (Indice de Risco Fiscal no dia): 31.9/100

Com base nas Resolucoes BCB 519-521/2026, essa transacao representa
risco de evasao de divisas ou lavagem de dinheiro?

Responda com: SUSPEITA / NORMAL / REQUER_INVESTIGACAO e justifique em 2 linhas.",,FALLBACK,Julgamento LLM desabilitado — analise manual requerida,,1,45.7,AMARELO,Regras BCB Violadas (R2:volume_30d_acima_50k|R4:fracionamento_suspeito|R5:madrugada_valor_alto) | Desvio comportamental moderado (Isolation Forest > 40)
INSTITUCIONAL_011,B_institucional_monitorar,2024-11-29 10:55:00,352395.07,0xDB009A,10,False,2024-11-29,True,False,True,R1:acima_limite_bcb|R2:volume_30d_acima_50k,1,2024-11-29,1,2024-11-15,31.9,1.5814282635755266,38.2,normal,,,,,,1,38.9,VERDE,Transação alinhada ao perfil histórico do cliente.
INSTITUCIONAL_013,B_institucional_monitorar,2024-11-29 11:49:00,349411.56,0xAA9C81,11,False,2024-11-29,True,False,True,R1:acima_limite_bcb|R2:volume_30d_acima_50k,2,2024-11-29,2,2024-11-15,31.9,2.311726964290349,44.7,cinza,"Voce e um especialista em compliance de ativos digitais e regulacao BCB.
Analise a seguinte transacao de stablecoin e determine se e suspeita:

TRANSACAO:
- User ID: INSTITUCIONAL_013
- Valor: R$ 349,411.56
- Frequencia hoje: 2 transacoes
- Entropia de Wallets: 2.31 (Alta = Smurfing suspeito)
- Score ML (Isolation Forest): 44.7/100
- Flags BCB ativas: R1:acima_limite_bcb|R2:volume_30d_acima_50k
- IRF (Indice de Risco Fiscal no dia): 31.9/100

Com base nas Resolucoes BCB 519-521/2026, essa transacao representa
risco de evasao de divisas ou lavagem de dinheiro?

Responda com: SUSPEITA / NORMAL / REQUER_INVESTIGACAO e justifique em 2 linhas.",,FALLBACK,Julgamento LLM desabilitado — analise manual requerida,,1,42.8,AMARELO,Regras BCB Violadas (R1:acima_limite_bcb|R2:volume_30d_acima_50k) | Desvio comportamental moderado (Isolation Forest > 40)
